,mfcc_mean_0,mfcc_var_0,mfcc_mean_1,mfcc_var_1,mfcc_mean_2,mfcc_var_2,mfcc_mean_3,mfcc_var_3,mfcc_mean_4,mfcc_var_4,mfcc_mean_5,mfcc_var_5,mfcc_mean_6,mfcc_var_6,mfcc_mean_7,mfcc_var_7,mfcc_mean_8,mfcc_var_8,mfcc_mean_9,mfcc_var_9,mfcc_mean_10,mfcc_var_10,mfcc_mean_11,mfcc_var_11,mfcc_mean_12,mfcc_var_12,gfcc_mean_0,gfcc_var_0,gfcc_mean_1,gfcc_var_1,gfcc_mean_2,gfcc_var_2,gfcc_mean_3,gfcc_var_3,gfcc_mean_4,gfcc_var_4,gfcc_mean_5,gfcc_var_5,gfcc_mean_6,gfcc_var_6,gfcc_mean_7,gfcc_var_7,gfcc_mean_8,gfcc_var_8,gfcc_mean_9,gfcc_var_9,gfcc_mean_10,gfcc_var_10,gfcc_mean_11,gfcc_var_11,gfcc_mean_12,gfcc_var_12,pitch_mean,pitch_var,pitch_median,gender
265,-810.6749,7306.269,186.4169,2037.6196,-11.6618,1268.8754,12.8353,772.754,-14.1091,284.0716,6.9934,535.6683,-5.8027,498.5765,5.5563,243.2318,-7.9226,230.9698,-1.5987,124.6216,3.9481,82.8132,-7.7917,102.2254,-2.979,157.6445,-62.8337,4421.8913,24.6461,639.9784,-67.3485,1049.3999,-20.5058,296.3811,-28.6592,633.0531,-8.501,275.1733,-20.3903,129.8033,-7.4981,80.7991,-14.1724,61.1086,-1.7779,84.7353,-10.0036,56.2784,4.4644,75.9515,-5.4399,50.8195,437.37,790771.5625,219.9338,female
266,-821.6833,16222.7744,172.8904,6115.2773,-19.6056,2223.762,29.9233,1644.8846,-24.0717,627.3331,-14.4385,996.0377,-6.684,434.2935,-17.9926,390.0681,-13.1636,341.1978,-15.9289,255.7967,-14.3905,220.0972,-9.8417,155.9142,-13.5568,238.3817,-79.7496,11527.495,20.8091,2922.2842,-71.8378,1235.1065,-21.1004,326.1432,-59.5517,780.0054,-12.5851,185.0524,-38.4728,218.7628,-10.9729,160.9528,-17.9171,124.2799,-3.7344,85.9797,-4.5722,76.3967,3.8394,48.1864,1.941,82.0869,680.4883,1918375.5,215.4232,female
267,-918.3983,13534.2637,146.7309,2684.3845,32.3817,870.5692,35.9253,1061.4034,11.3652,366.464,6.6664,471.0831,-8.7603,629.3246,12.8516,166.5429,-6.6946,283.2383,-0.361,190.6515,3.6705,110.167,-2.8383,223.5132,11.0797,133.3095,-140.6614,8541.5474,29.8569,880.6241,-24.155,674.0963,-4.8607,354.0173,-26.5865,568.5941,-6.8764,374.9764,-5.9685,109.515,2.1407,195.1266,-2.6766,94.8267,7.5425,79.7961,-11.1901,66.4859,1.2757,119.0372,-13.0727,50.9415,510.0582,1663746.0,328.1433,female
268,-975.7751,9636.2773,116.3805,1566.8501,34.1105,832.8645,22.5593,484.2738,-1.1787,661.4106,13.2669,230.9595,-1.3967,459.8864,3.7238,147.2463,-2.0802,203.3191,-1.4389,138.292,8.2216,77.4739,-2.0188,118.4034,2.039,53.2457,-193.1556,6372.6579,14.8652,533.256,-35.647,634.4608,-11.372,559.0625,-25.8704,298.4282,-2.6674,170.4867,-18.2937,62.1316,3.8453,53.7312,-11.9762,62.4256,2.2301,39.045,-10.4935,45.1279,4.3158,45.3955,-7.1162,37.4584,451.0611,1847364.0,195.3586,female
269,-793.4293,2568.9373,195.9056,1193.0948,20.3911,273.411,48.6072,397.7699,4.7481,183.6209,37.1532,257.2265,6.046,272.7206,21.5896,113.3156,11.1702,72.7583,10.0075,72.3435,16.0359,70.8667,-0.499,58.0749,9.2817,73.3987,-37.016,1455.5248,53.4635,304.8961,-21.1934,617.0722,6.3286,257.7153,-7.4471,224.3545,5.8078,108.2,-11.5916,84.8225,2.6909,55.2745,-14.0064,51.0502,1.2976,43.7038,-7.5666,47.9936,4.208,58.9849,-7.7276,39.3852,263.0447,1356204.0,172.6901,female
270,-841.9589,17956.625,165.1082,4638.0874,-6.7319,2329.5991,34.0428,993.8567,-23.3973,566.7959,-14.324,673.0157,-7.1889,408.7947,-16.8188,331.0572,-11.9185,240.7978,-13.1947,206.589,-17.9792,237.6683,-8.62,138.6335,-13.769,194.2316,-93.1484,12964.2913,22.4599,1993.9605,-63.6978,925.6951,-23.533,299.9518,-60.2225,544.6132,-12.7035,188.1305,-38.2184,212.5089,-12.0753,157.3776,-18.6875,120.0517,-3.6431,72.7824,-3.2179,81.7221,3.5521,57.1308,2.2678,72.2592,498.0283,1189645.75,208.0872,female
271,-835.8314,12676.8018,153.8138,1641.5577,7.5947,1209.9542,37.8009,581.6344,-15.7745,1052.269,19.1626,312.9283,-12.2657,736.4377,5.1919,117.5327,-4.855,164.8404,-3.9542,181.8654,9.3307,92.6135,-8.9415,138.6488,5.4105,65.3828,-80.5185,7184.7199,14.9683,803.9804,-39.3542,867.1876,-15.4648,532.095,-30.3329,338.3656,-6.4999,163.9085,-19.1939,92.0005,2.2489,52.944,-12.4579,71.5848,3.1036,44.7976,-10.2822,50.3054,4.8585,46.9068,-8.5156,46.8894,613.371,2641580.0,199.756,female
272,-788.0056,2406.1484,197.4405,1054.7169,20.1742,550.0733,53.7718,362.2415,6.5866,144.6471,34.3168,264.594,3.6891,253.5057,18.5995,98.6128,7.7882,87.1745,10.1771,111.6037,15.4868,80.9579,-2.7352,88.312,10.246,113.0778,-33.3401,1487.0731,54.3125,280.7506,-19.9713,722.1434,7.2271,211.8124,-12.6231,197.3363,2.6335,94.9237,-11.48,107.4221,3.1895,54.8888,-12.907,51.3764,0.9818,48.1569,-6.8495,58.7567,4.4302,66.0193,-7.8258,44.7763,394.5617,1713483.375,190.3743,female
273,-816.52,17688.1094,168.3484,5298.2266,-14.2191,2018.6226,38.5905,1499.3944,-25.9297,667.7672,-14.7989,942.3546,-10.4983,563.4506,-12.838,284.8612,-11.7343,196.2384,-16.4657,200.3046,-14.0672,228.103,-9.1129,160.8849,-11.6839,225.2306,-76.511,12803.061,18.8898,2372.5368,-65.8389,1241.7809,-22.1804,293.5764,-61.2051,745.0262,-11.6778,200.8971,-35.4846,206.3265,-11.84,150.7542,-18.5656,80.4745,-1.741,55.9535,-6.8327,51.0152,2.7811,60.2008,0.928,103.4883,583.1989,1397040.125,214.1581,female
274,-870.9382,5101.8936,128.6003,1783.3102,-41.642,679.422,40.7044,709.4151,-6.4516,542.1676,-1.5689,336.4071,12.6059,165.8209,-12.3985,230.025,13.7912,163.8427,-2.7056,114.3526,-5.4778,99.6116,8.213,78.3682,-1.4401,80.2803,-123.5193,3801.3279,-1.6898,799.4306,-72.8521,580.9194,17.1445,444.4019,-48.5849,438.0079,14.1571,184.3983,-27.6141,119.4909,11.4705,84.682,-16.7031,61.0155,7.6816,52.2611,-4.396,56.7588,-0.4218,61.199,1.6545,89.1802,762.7172,1084134.125,294.5524,female
275,-871.0995,14099.0693,180.1002,4700.1143,-0.4808,2776.1426,38.3013,2562.53,-11.8798,926.4391,-53.3397,1127.073,-10.9315,972.741,-20.2256,353.6511,-22.3548,630.3913,-3.3201,463.595,-0.0734,435.6224,2.8797,281.321,-14.7369,269.4556,-123.681,16496.5876,48.2813,1625.3568,-80.5525,1425.4103,-17.6879,715.229,-81.3189,1029.9058,-1.6659,338.8085,-21.0771,536.6488,-13.038,160.9463,-11.2251,202.6573,-18.303,154.1181,-9.6387,132.8483,1.2409,124.4405,1.9354,95.662,375.6288,369861.2188,203.758,female
276,-882.0544,15029.8555,135.1527,1879.6759,10.209,1604.3281,38.2943,847.6855,-7.41,1230.431,15.3506,446.5705,-5.3527,696.1683,5.7696,195.1434,-3.2961,160.1198,-3.0884,198.5965,8.0187,86.1574,-2.6785,110.6569,3.3439,78.9566,-117.408,7968.4072,8.0146,1073.5946,-35.9637,1073.218,-9.0141,378.6721,-29.4635,511.438,-3.5359,173.8863,-17.6681,106.6137,1.8586,59.9679,-11.9953,66.1244,2.2183,41.3503,-11.6406,48.9394,4.744,64.8544,-4.7536,46.4257,676.7542,3521000.0,205.8295,female
277,-805.6991,2249.2368,188.0896,959.0023,24.6765,416.1936,57.8527,314.2395,8.5687,174.9813,34.5509,265.222,4.3878,245.1578,20.6807,95.1103,12.6137,91.2942,9.011,110.5297,14.5781,60.8861,0.4568,64.6822,10.8818,79.5027,-47.0571,1363.1675,51.2464,283.8704,-13.7721,555.0089,9.3554,208.5149,-11.6618,225.1748,5.2012,120.1502,-10.3205,77.804,2.8582,51.8552,-14.5763,54.7775,1.9801,35.7982,-7.7739,57.8362,2.9612,67.2937,-7.6211,35.9715,324.9022,1782369.0,129.3324,female
278,-843.1138,16740.5039,166.5303,5772.0752,-8.7506,2064.6243,35.6543,1648.3396,-17.11,609.1345,-19.921,938.9439,-5.0117,432.3607,-8.4542,259.3014,-14.457,267.0148,-8.63,172.4694,-15.3653,256.0728,-12.2469,149.1289,-8.5306,208.4175,-95.8378,12737.2121,24.9824,2642.5768,-63.8171,1214.7863,-18.3604,370.1085,-59.7296,725.4222,-10.5553,232.9505,-32.039,183.1607,-15.1328,199.0818,-15.1414,86.277,-3.8817,65.0238,-3.8326,72.1267,3.8564,57.8157,-0.3273,75.0803,608.3255,1363921.875,210.0519,female
279,-773.7955,4348.9136,167.0015,1421.4037,-57.9245,678.2728,47.7138,724.2975,-22.9823,585.4902,-0.1617,385.1335,10.4985,221.0095,-17.8501,197.3213,18.4539,162.3337,-5.3012,123.7514,-0.1659,108.8553,9.1114,91.4983,-0.4667,74.3581,-43.2534,3200.9998,7.1907,639.9349,-78.7587,595.891,7.6009,415.1784,-49.5981,434.6983,14.9714,197.6081,-26.3993,105.6009,13.4843,81.0009,-17.2135,69.4295,4.9884,63.9215,-5.3479,66.7557,1.356,53.9663,3.9154,86.1514,706.5563,1267652.25,259.0744,female
280,-888.7407,17983.084,155.4178,6853.9141,-18.7043,2370.1279,35.3462,2667.7942,-2.5537,1231.8221,-43.296,1756.9865,-7.4556,924.616,-25.2778,471.421,-31.4698,700.9683,-8.3783,339.624,-3.3925,346.9391,-3.8446,354.7191,-19.7841,308.9297,-147.475,22326.3527,26.1914,2679.8395,-80.2406,2054.0936,-6.9312,808.4719,-78.8547,1517.4343,-13.8075,309.2528,-30.694,484.0247,-11.5256,318.0497,-7.9507,204.3342,-16.9249,245.9348,-7.799,142.5149,2.5735,108.674,-1.2268,156.4764,766.7303,1448937.0,219.4066,female
281,-853.885,12900.7559,148.5057,1852.7013,12.1115,933.5708,38.2191,636.5307,-13.3429,1063.2253,15.3573,374.3814,-7.3328,655.8062,6.9273,182.3436,-9.2537,290.0138,-3.4162,203.8175,7.7301,84.3693,-5.0249,121.6601,6.7587,75.0114,-94.0679,7318.4888,14.1227,844.4572,-36.3846,764.188,-15.2253,574.269,-30.1392,469.4923,-5.4453,191.8042,-18.9026,90.8477,1.0472,70.9112,-9.3415,67.8615,1.4259,43.3753,-11.6055,56.366,4.1172,53.8676,-5.4932,60.0735,539.3912,1804833.0,203.6431,female
282,-790.6279,1959.0278,196.678,1089.6862,24.7003,245.9949,55.2105,383.4613,4.0752,225.2405,35.1719,241.8336,3.7089,255.2578,17.1659,138.9948,7.7302,102.2148,10.1698,96.2112,16.4905,103.4295,-0.0944,62.5535,11.1792,80.9306,-34.674,1233.7775,55.1201,319.1839,-17.1573,557.3516,5.1917,266.4111,-13.0153,222.6693,4.319,126.934,-10.3604,95.701,5.7717,62.1853,-11.5691,50.7722,-0.0619,53.7598,-9.1139,48.3716,3.0034,65.3714,-8.7891,40.1908,346.4946,1215254.25,171.6037,female
283,-819.1859,14711.5869,169.8041,5155.8081,-21.2929,1904.1158,36.0307,1750.8215,-22.1722,515.7643,-17.0902,889.4943,-4.9502,414.0665,-16.0822,271.628,-11.8085,234.7122,-10.9608,220.7534,-18.7985,271.7617,-12.3777,134.7977,-12.444,230.2803,-77.0695,11212.814,21.5011,2479.2967,-70.0639,1088.6752,-17.7992,405.6302,-62.6025,704.0646,-10.7661,231.2867,-36.5451,184.126,-12.9754,164.7669,-17.1815,112.5053,-3.3608,74.5279,-1.7917,66.0817,2.5795,52.9514,0.8329,83.7856,594.7933,1245966.75,215.7412,female
284,-767.9432,4054.0181,171.101,1497.2665,-55.8163,660.0093,50.1759,678.6343,-18.8083,528.1194,6.62,377.084,15.3074,203.4653,-14.7418,218.2196,17.7271,171.2775,-5.4995,114.2393,-0.3702,104.5609,4.661,99.0652,-0.9075,75.4109,-36.7007,2983.2597,12.4589,588.1036,-73.7863,712.537,12.7075,525.7922,-44.6072,411.5713,15.2483,156.9346,-28.2397,104.4999,12.0948,84.2623,-15.0113,61.5891,7.0654,53.8525,-3.7274,81.8791,0.4704,53.5292,0.3511,85.0135,617.9669,921159.125,262.2375,female
285,-953.0087,23078.0996,114.0316,8513.0352,-23.639,2740.4985,18.5959,1472.3004,6.1859,1082.4757,-24.1311,1261.5566,-1.6178,772.5559,-9.8799,432.0653,-15.0735,499.6627,-2.7443,339.7455,-3.0283,305.6784,-4.0732,243.038,-15.4924,321.3321,-226.1154,32690.2066,-5.2616,4175.6393,-79.678,1643.3414,-0.1039,1012.3753,-57.6621,1089.0732,-7.0262,532.2582,-25.1532,424.0178,-11.2779,299.0664,-10.2933,170.1587,-7.5001,185.4413,-4.7548,183.0699,3.9895,138.8143,-1.805,134.5716,874.1136,1110788.375,330.7986,female
286,-785.0649,2022.8678,194.1646,952.2815,22.3823,261.9074,54.3231,322.1506,2.6371,178.4408,39.0211,251.9133,6.3648,228.1358,21.6457,122.8994,10.9839,91.0852,12.1063,116.3121,16.3174,83.0842,-1.1564,53.3581,9.2979,86.5775,-31.6657,1230.5394,52.632,265.7064,-16.309,515.6732,7.3044,233.7709,-8.0655,229.0357,6.6082,108.4433,-11.7971,90.2498,2.7959,57.4815,-13.5454,54.7515,0.9134,57.2568,-7.04,46.7894,3.9624,54.4765,-9.0865,35.2739,285.6875,1634924.75,127.3306,female
287,-821.1439,16546.4785,151.1296,6675.5596,-18.5125,2068.1433,43.1256,1144.4845,-19.4156,514.1532,-6.9084,1129.866,-14.1148,631.3454,-9.7162,395.2585,-13.1492,185.8397,-12.4691,186.0407,-13.4517,243.3186,-11.6678,193.3424,-7.4578,237.1111,-83.366,12107.9064,4.9744,3298.7632,-58.6613,1300.2655,-17.7615,283.3347,-57.1026,730.7,-15.3888,218.3546,-32.7202,175.0935,-11.6457,156.8246,-18.2923,87.7208,-1.4566,66.0726,-5.3872,76.4571,3.6924,65.3595,-0.0236,87.6791,1032.8726,3356642.75,213.5791,female
288,-828.8215,5722.312,140.1311,2073.7839,-46.9218,477.7988,46.4888,694.9802,-17.4482,732.4681,3.5963,501.7495,14.0624,217.1824,-14.1184,254.889,14.8768,195.9777,-5.7631,144.4691,-2.0108,143.0314,5.1803,108.1669,-1.903,89.9098,-89.5227,4137.2765,-1.9259,890.4004,-70.3872,686.014,11.6377,619.0014,-46.8257,500.7387,14.6102,205.6507,-30.4217,128.1969,10.9343,85.7901,-16.1939,87.0474,6.6784,62.7476,-5.2623,81.8884,0.4507,51.5242,0.3854,71.9946,923.4929,1924207.25,286.8437,female
289,-896.2119,15075.8477,106.4551,4325.311,-69.1008,3340.2832,32.3071,2555.6008,-3.2795,1387.1906,-28.5258,1404.527,18.2072,910.2692,-19.8954,614.7828,-28.467,560.7295,-11.9791,363.6814,-12.2364,311.4212,-5.9185,264.6154,-25.166,311.7893,-158.59,16569.712,-27.7168,2324.2706,-95.8035,2360.4967,12.1687,838.7772,-67.0781,1355.6458,-6.1839,500.8682,-42.6035,388.3581,-11.796,240.0518,-6.7895,155.8655,-9.8143,195.305,-4.6745,98.8651,3.0234,132.8501,-3.4856,154.5856,1215.7725,1553502.0,565.9551,female
290,-794.6573,1743.5516,182.3834,832.889,25.3056,230.3799,66.0704,243.01,8.6305,120.8344,42.7294,179.1497,5.6231,234.3748,18.6957,122.1815,9.4901,71.4531,11.317,78.4807,16.6797,69.4899,-1.4299,67.3752,9.6819,85.4385,-39.3323,1134.0944,48.0907,288.465,-6.9354,407.4517,13.0164,181.4137,-10.436,202.1406,4.0795,117.0222,-13.1186,68.1851,4.5079,59.2502,-13.087,36.6646,0.5385,41.91,-7.4499,57.2532,4.1662,54.3788,-8.8321,36.2287,468.2277,2830764.25,118.9248,female
291,-797.6401,14508.8721,169.5391,5051.1157,-21.355,1660.5593,39.9429,940.4742,-21.1982,429.156,-10.9368,795.6866,-14.5065,470.753,-12.0315,366.7096,-10.3408,213.1205,-10.9814,191.06,-19.3635,283.2676,-13.5548,156.8387,-13.0201,272.0693,-61.1921,11196.5067,15.4688,2294.5787,-63.8675,1080.956,-19.2904,176.5717,-58.7191,572.9699,-16.2522,158.5805,-34.2399,171.3257,-14.9311,131.6385,-21.2641,112.5905,-2.2974,61.8061,-2.3291,80.0921,2.4692,63.1317,0.3227,73.1975,712.5125,2249872.25,210.5397,female
292,-827.6931,5504.7593,155.5009,2346.4841,-39.7372,877.799,36.7448,958.578,-19.4427,619.2448,0.3795,427.6658,13.09,181.6983,-16.4217,208.436,9.8843,244.885,-5.0787,146.1165,-4.5311,135.8631,1.2302,92.1081,-4.3726,86.8238,-85.9082,4008.7347,9.5933,894.1918,-76.9301,978.8543,3.5752,523.1713,-49.2759,428.192,10.6586,175.2916,-33.4378,131.2539,8.0343,100.1306,-17.2877,97.8699,4.1976,59.0614,-3.6235,90.481,2.7555,48.9943,1.1759,101.3355,774.6262,1748273.75,244.2263,female
293,-967.1686,22625.3516,88.1348,5385.7842,-36.182,4178.832,27.5324,1388.8291,13.3096,921.2528,-9.1581,1750.3815,19.3756,930.1802,-2.744,397.0668,-10.503,749.7349,5.3881,442.171,-2.8061,378.1002,-9.0377,347.7093,-11.495,357.721,-240.5794,28372.8609,-15.2226,2017.1979,-63.7826,3245.6025,20.633,912.754,-43.7334,1520.3767,-0.4891,419.3582,-29.2846,360.5709,-9.4923,244.4457,-8.3813,208.9081,-7.4349,190.6241,-3.271,162.9293,0.7903,114.5511,-10.1929,122.9909,910.7772,1209501.25,324.581,female
294,-802.1431,2390.7659,190.4996,1023.4202,23.9447,394.7953,55.0007,396.1841,8.2947,155.9951,38.4412,239.69,6.1762,231.4384,17.8836,117.5104,10.7574,80.5771,11.718,113.4114,15.7816,66.8424,-3.33,84.0225,6.7577,93.9283,-43.7262,1372.7225,52.4643,269.6037,-15.367,622.7963,9.3139,177.2115,-10.7777,230.1626,3.3769,119.6938,-12.5676,87.466,3.2999,60.6012,-13.9525,44.7783,0.4617,42.2395,-6.4315,66.5359,4.9698,61.2239,-9.0716,40.545,454.4875,3146808.75,174.0379,female
295,-815.8043,6586.0034,144.3357,2335.1277,-50.0883,1069.1342,46.3847,1198.4722,-24.4087,618.376,-1.5754,646.6085,12.6346,238.7599,-16.0601,199.8079,13.9115,182.6582,-6.2452,143.7913,-4.1476,122.6668,1.8866,110.6015,-3.9693,110.5487,-77.0163,4687.7304,-3.1522,1031.8867,-73.7397,1170.1924,5.2963,484.7591,-51.2051,593.997,13.9078,177.3555,-30.8725,96.331,9.4747,94.3518,-15.5801,66.0226,7.2624,58.804,-2.4004,75.8875,1.7291,57.2679,1.5115,88.698,898.6226,2003593.875,259.2687,female
296,-875.5179,14061.4033,99.5092,3190.2007,-94.1285,4879.3159,33.9556,2550.4036,-9.2938,1050.1399,-39.5317,1292.7598,23.6827,1087.7067,-8.5464,273.4188,-16.4486,522.335,-19.7644,354.2617,-38.2361,344.2563,-9.9483,243.1161,-11.8716,241.8254,-145.6629,16277.6592,-44.6702,1957.3882,-104.4236,2443.2695,13.6987,464.6467,-71.1401,1080.6081,0.3281,332.2939,-45.0156,340.0096,-23.7416,289.898,-12.0687,175.7435,-0.9816,111.8509,-1.6101,141.9892,-11.916,143.0461,-2.8977,132.7282,1311.6506,1843871.5,875.6022,female
297,-784.2546,1686.104,186.4516,710.9088,21.5267,324.6825,66.1633,216.7255,9.5077,98.1253,39.8186,237.0542,0.9211,235.8052,18.8238,91.584,12.0662,65.9066,13.0956,113.3783,15.1886,52.1491,-2.6075,92.2444,11.799,66.1836,-31.4111,1022.2299,48.9786,237.1232,-10.0219,416.0277,12.6465,164.0874,-12.6516,228.3405,3.3382,106.149,-9.5968,86.4096,5.6647,51.5324,-14.6454,49.7312,0.1894,39.3865,-7.4264,65.0066,2.4596,47.4403,-9.345,33.9373,422.8217,2982709.75,125.3241,female
298,-858.1928,6367.4966,139.8637,2502.3684,-31.2532,888.6369,44.4061,924.3682,-12.6728,849.2023,2.2999,540.3328,18.7277,266.2542,-12.8892,235.4003,11.9883,231.0748,0.2247,136.0341,-3.8359,131.795,4.705,127.5233,-1.1156,98.8531,-109.8538,4592.1645,6.4667,1250.2542,-65.3442,824.4461,11.5226,621.6333,-46.034,523.0447,15.5371,233.7167,-31.6008,131.1739,9.2227,93.8259,-15.9544,99.1134,3.377,45.5331,-4.9733,93.0921,0.6428,62.5243,0.6389,91.4072,980.9774,2917524.0,257.8765,female
299,-959.2932,23019.8457,69.4135,3788.6079,-54.7703,5244.6851,36.3851,2352.054,5.0328,1316.1357,-12.1841,1018.7498,28.5725,942.1873,0.5188,348.8788,-3.842,599.0997,-1.8111,348.1042,-10.3671,345.1911,2.1603,173.304,-6.5117,315.8514,-240.2184,29027.8425,-42.9896,2385.71,-67.3045,3099.4698,22.773,1184.1585,-43.4077,1155.3803,9.5627,302.3161,-31.2055,477.0676,-9.6472,206.2609,-8.7839,179.7357,-1.6765,119.1543,-5.0427,100.8263,-3.6331,135.3355,-7.023,102.0597,1123.8405,1395006.625,576.1001,female
300,-783.1741,6266.5903,173.6194,2013.0159,-48.1113,1168.2579,44.7084,853.419,-15.9922,503.0361,2.1101,418.0732,12.3005,211.4703,-14.2638,177.0504,10.8241,185.2528,-4.7069,131.3258,-1.7258,102.5621,-2.3493,133.3602,-5.1297,69.6975,-49.2688,4175.918,16.57,730.2615,-77.2945,1080.505,6.7667,462.2632,-49.8861,396.4023,7.4291,189.259,-32.4268,100.7976,5.2169,88.0856,-18.1838,89.2103,3.1002,56.8146,-4.6376,90.3159,3.6548,69.4115,0.2061,71.906,576.9305,1147691.625,231.0096,female
301,-890.1509,12390.5459,100.2874,3037.0317,-95.3181,6573.6582,20.2824,2441.6672,6.9879,1126.1793,-25.0819,954.8405,20.4431,1271.0402,-3.8598,457.7692,-11.3335,467.9771,-13.9351,448.6498,-38.5073,449.0563,-22.5588,359.769,-12.8322,255.8286,-154.2894,10769.6105,-38.8422,3282.3488,-112.6978,3458.8387,20.0507,491.5938,-61.2248,1153.6302,-3.1162,638.0657,-38.9081,365.2727,-22.9516,265.7674,-12.9387,143.0979,0.6011,125.6044,4.0614,145.2159,-9.2175,157.4409,-9.9042,120.8782,1064.9772,1624581.75,475.4292,female
302,-771.47,5732.0913,173.7477,2086.9172,-55.9175,1027.0339,40.2731,994.9685,-27.1453,640.6159,-2.384,486.0898,8.935,252.0788,-19.471,168.3183,12.2192,189.7342,-7.4665,137.9184,-2.7929,103.2838,1.1314,109.4065,-5.2441,99.5848,-40.1191,3975.9746,11.6532,739.0627,-84.1012,1092.4069,0.126,569.9355,-52.958,445.3327,9.2666,186.7574,-30.7961,125.715,9.4265,69.6236,-16.3674,83.0099,4.7317,68.3415,-3.7778,81.8094,3.5679,66.8847,2.9975,98.8874,561.2234,936734.4375,248.6875,female
303,-902.3031,10313.2119,80.097,3182.3582,-110.303,4754.2188,15.1007,1718.9396,-1.3067,903.9384,-33.8121,1037.7225,12.9628,717.5913,-14.9239,536.3149,-10.685,726.2587,-1.8729,406.5912,-28.1002,422.7722,-10.2685,314.9011,-10.7338,273.7151,-170.2491,9497.8894,-65.1231,2964.4457,-124.9884,1965.4616,16.7915,918.3653,-66.6613,1070.6631,1.4503,471.4443,-35.0339,455.2108,-11.0753,247.2652,-10.5228,248.2436,-3.5461,188.1349,6.2034,185.9638,-5.2821,152.4361,-4.9286,132.89,1133.9315,1231676.375,758.9057,female
304,-833.8111,11521.4502,164.9293,2101.2432,-14.4283,1629.01,14.1276,1008.053,1.2276,495.0806,13.1965,564.3242,-14.1027,426.1145,12.7753,146.8738,-0.8449,171.9637,7.7274,114.1087,6.8305,97.046,-5.102,107.8934,3.6819,73.5249,-83.8079,6628.1481,12.6747,585.6978,-58.777,1390.4626,-10.3776,435.507,-22.2393,377.4164,-11.5179,157.6193,-10.5488,103.1755,-2.9143,98.5638,-13.8803,57.7602,-0.046,46.4364,-7.1116,65.4109,5.5595,44.3157,-5.9362,43.5965,427.0553,572915.875,195.7964,female
305,-847.9218,11518.2393,150.7229,2929.0859,0.5533,1671.2393,42.3348,567.0253,-6.0041,515.236,15.4342,475.4782,-0.5221,324.7553,11.0771,303.4137,5.6909,200.9883,6.9197,92.1056,12.3257,87.4137,-2.2524,117.5771,4.407,134.192,-91.8912,6474.6356,13.6167,919.3957,-36.8924,1569.3733,-3.0264,305.1774,-25.1964,501.7151,2.6467,150.9819,-13.0691,96.0627,0.3967,52.1045,-14.6595,57.1745,-1.6728,47.607,-9.3871,75.857,3.0022,59.571,-7.6606,68.617,514.0588,1261573.875,199.2003,female
306,-875.0045,9128.9238,92.1693,2326.4138,-112.8764,5039.1836,12.3736,1601.7887,-8.2023,1151.1084,-14.3529,1081.5944,23.14,1040.5636,-23.0822,429.8196,-2.0191,530.4717,-7.949,338.3867,-43.2789,410.9796,-9.9354,416.6689,-13.5001,214.2391,-141.5456,7190.2402,-60.7218,2739.7874,-122.9585,1885.3936,12.1679,515.9392,-56.1398,691.2672,-1.2319,611.5543,-47.4375,381.7662,-8.724,198.4292,-15.3317,185.1309,-0.3325,163.3467,7.1201,155.1645,-10.8284,179.5485,-5.682,179.6588,1197.24,1222983.0,840.6016,female
307,-838.0977,10859.7461,152.3941,2432.9509,-1.2679,1299.9243,32.6734,901.2302,-4.4481,581.6641,22.686,531.0621,-8.0263,282.4194,12.6465,139.08,-0.2385,188.8783,6.0616,88.4911,11.7368,81.5865,-6.133,97.9446,5.3267,105.1715,-87.5112,5772.746,10.0051,1058.7479,-41.677,1223.6974,-7.1351,252.5022,-22.4611,281.6315,-6.4245,127.6917,-15.4137,54.4567,-0.3657,61.4296,-15.0738,62.9385,-1.0228,41.4949,-10.4472,48.9488,5.8558,48.8631,-8.8116,31.2213,638.7903,3029376.0,173.0796,female
308,-865.0001,13807.001,152.3591,2258.0557,-0.1026,2140.478,38.1814,522.4128,-2.9912,514.7009,7.0723,555.4833,-2.0647,445.3127,8.2134,299.623,7.9562,171.2943,3.0456,116.2903,10.4748,69.5593,0.5288,109.4329,2.5169,133.7728,-104.5683,7838.3459,16.7734,596.2426,-42.6179,1492.5129,-3.9208,267.1571,-30.8445,740.0467,1.6101,165.6098,-12.795,98.94,0.5405,47.7575,-15.8831,67.3629,-0.377,45.805,-9.7438,66.0712,2.9785,69.1578,-5.2885,99.9767,349.4996,745695.9375,203.4872,female
309,-944.4636,8521.7051,135.2589,2009.6106,13.3953,1345.6182,15.0152,752.3569,11.275,384.9169,6.9836,480.3233,-4.1804,284.1848,7.0494,129.7726,1.0184,155.1783,8.6484,71.7508,7.3756,80.7685,-2.9208,133.9772,0.5357,95.5335,-171.6679,5330.747,14.1836,665.1724,-48.3474,1077.0104,-6.1404,309.272,-24.9101,315.1886,-8.8911,148.7155,-11.6797,80.3145,-2.8317,89.388,-13.4567,71.1204,-1.7382,44.0021,-7.4754,54.6651,5.5781,47.707,-8.1079,36.2873,460.4418,892135.6875,183.4651,female
